"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-11","0.00",,"86","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-12","0.00",,"84","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-13","0.15",,"76","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-14","0.00",,"76","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-15","0.00",,"79","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-16","0.00",,"83","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-17","0.00",,"81","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-18","0.00",,"83","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-19","0.00",,"84","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-20","0.00",,"76","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-21","0.00",,"78","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-22","0.00",,"82","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-23","0.00",,"85","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-24","0.00",,"77","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-25","0.00",,"80","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-26","0.00",,"86","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-27","0.01",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-28","0.00",,"81","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-29","0.14",,"70","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-30","0.46",,"68","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-10-31","0.00",,"74","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-01","0.53",,"81","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-02","2.20",,"86","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-03","0.03",,"62","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-04","0.00",,"54","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-05","0.00",,"56","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-06","0.00",,"76","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-07","0.02",,"83","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-08","0.00",,"71","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-09","0.00",,"77","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-10","0.00",,"83","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-11","0.22",,"77","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-12","0.00",,"69","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-13","0.00",,"80","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-14","0.00",,"68","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-15","0.00",,"75","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-16","0.00",,"71","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-17","0.77",,"61","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-18","0.00",,"70","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-19","0.70",,"69","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-20","0.00",,"73","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-21","0.00",,"72","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-22","0.00",,"76","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-23","0.00",,"77","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-24","0.00",,"68","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-25","0.00",,"73","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-26","0.00",,"78","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-27","0.09",,"81","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-28","0.02",,"55","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-29","0.00",,"60","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-11-30","0.00",,"66","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-01","0.00",,"77","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-02","0.00",,"81","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-03","0.00",,"84","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-04","0.00",,"79","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-05","0.00",,"79","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-06","0.00",,"76","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-07","0.00",,"67","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-08","0.06",,"76","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-09","0.00",,"50","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-10","0.00",,"49","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-11","0.00",,"67","34",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-12","0.00",,"74","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-13","0.00",,"81","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-14","0.00",,"82","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-15","0.00",,"81","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-16","0.00",,"78","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-17","4.18",,"71","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-18","1.58",,"72","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-19","0.00",,"50","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-20","0.00",,"46","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-21","0.25",,"44","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-22","0.06",,"53","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-23","0.00",,"49","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-24","0.00",,"48","34",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-25","0.00",,"59","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-26","0.00",,"50","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-27","0.00",,"63","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-28","0.00",,"51","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-29","0.00",,"54","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-30","0.37",,"67","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1995-12-31","0.00",,"72","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-01","0.01",,"74","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-02","0.00",,"47","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-03","0.00",,"48","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-04","0.00",,"70","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-05","0.84",,"63","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-06","0.00",,"46","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-07","0.00",,"41","26",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-08","0.00",,"47","23",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-09","0.00",,"66","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-10","0.00",,"67","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-11","0.00",,"67","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-12","0.00",,"70","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-13","0.00",,"75","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-14","0.00",,"75","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-15","0.00",,"76","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-16","0.05",,"75","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-17","0.00",,"72","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-18","0.18",,"69","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-19","0.00",,"46","28",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-20","0.09",,"58","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-21","0.00",,"58","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-22","0.00",,"71","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-23","0.20",,"72","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-24","0.00",,"58","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-25","0.01",,"61","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-26","0.36",,"71","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-27","0.00",,"54","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-28","0.00",,"61","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-29","0.01",,"78","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-30","0.00",,"78","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-01-31","0.00",,"48","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-01","0.04",,"41","34",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-02","0.08",,"34","29",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-03","0.00",,"36","26",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-04","0.00",,"41","24",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-05","0.00",,"56","24",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-06","0.00",,"64","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-07","0.00",,"75","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-08","0.00",,"75","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-09","0.00",,"77","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-10","0.00",,"80","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-11","0.01",,"68","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-12","0.00",,"65","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-13","0.00",,"71","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-14","0.00",,"78","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-15","0.00",,"76","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-16","0.00",,"55","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-17","0.00",,"66","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-18","0.00",,"75","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-19","0.00",,"84","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-20","0.00",,"84","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-21","0.00",,"86","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-22","0.00",,"86","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-23","0.00",,"86","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-24","0.00",,"75","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-25","0.00",,"80","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-26","0.00",,"81","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-27","0.00",,"81","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-28","0.41",,"68","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-02-29","0.64",,"48","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-01","0.00",,"55","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-02","0.00",,"65","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-03","0.00",,"70","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-04","0.00",,"74","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-05","0.00",,"76","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-06","0.00",,"77","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-07","0.00",,"51","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-08","0.00",,"50","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-09","0.00",,"50","30",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-10","0.00",,"56","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-11","0.00",,"60","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-12","0.00",,"70","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-13","0.00",,"76","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-14","0.00",,"76","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-15","0.00",,"79","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-16","0.03",,"75","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-17","0.00",,"82","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-18","0.00",,"64","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-19","0.00",,"68","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-20","0.00",,"62","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-21","0.00",,"70","34",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-22","0.00",,"74","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-23","0.00",,"75","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-24","0.14",,"74","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-25","0.05",,"68","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-26","0.00",,"56","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-27","0.00",,"63","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-28","0.00",,"69","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-29","0.04",,"72","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-30","0.00",,"85","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-03-31","0.00",,"73","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-01","0.00",,"75","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-02","0.00",,"73","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-03","0.00",,"77","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-04","0.00",,"79","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-05","0.09",,"65","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-06","0.01",,"66","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-07","0.00",,"71","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-08","0.00",,"81","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-09","0.00",,"86","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-10","0.00",,"81","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-11","0.00",,"81","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-12","0.06",,"75","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-13","0.00",,"91","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-14","0.00",,"86","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-15","0.00",,"75","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-16","0.00",,"73","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-17","0.00",,"78","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-18","0.01",,"87","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-19","0.00",,"86","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-20","0.00",,"88","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-21","0.00",,"81","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-22","1.02",,"81","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-23","0.00",,"81","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-24","0.00",,"80","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-25","0.00",,"84","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-26","0.00",,"79","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-27","0.00",,"85","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-28","0.00",,"86","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-29","0.43",,"75","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-04-30","0.00",,"75","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-01","0.00",,"78","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-02","0.00",,"81","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-03","0.00",,"82","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-04","0.00",,"85","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-05","0.00",,"85","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-06","0.00",,"85","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-07","0.00",,"85","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-08","0.00",,"86","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-09","0.00",,"85","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-10","0.00",,"87","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-11","0.27",,"89","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-12","0.00",,"86","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-13","0.00",,"86","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-14","0.00",,"86","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-15","0.00",,"87","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-16","0.00",,"88","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-17","0.00",,"90","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-18","0.00",,"89","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-19","0.00",,"89","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-20","0.00",,"90","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-21","0.00",,"93","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-22","0.00",,"92","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-23","0.00",,"92","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-24","0.00",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-25","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-26","0.04",,"90","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-27","0.00",,"91","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-28","0.00",,"93","79",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-29","0.00",,"95","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-30","0.00",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-05-31","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-01","0.00",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-02","1.02",,"95","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-03","0.28",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-04","0.23",,"86","70",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-05","0.00",,"91","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-06","0.00",,"90","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-07","0.00",,"89","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-08","0.00",,"88","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-09","0.00",,"89","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-10","0.00",,"91","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-11","0.00",,"92","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-12","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-13","0.00",,"93","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-14","0.00",,"93","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-15","0.64",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-16","0.00",,"94","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-17","0.00",,"96","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-18","0.00",,"96","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-19","0.00",,"96","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-20","0.54",,"87","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-21","0.04",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-22","0.30",,"87","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-23","1.92",,"85","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-24","0.52",,"86","74",
