Date,Coal,Demand,Hydroelectric,Natural Gas,Nuclear,Other,Solar,Wind
20190426T16-05,9501,46344,251,24135,3856,12,1498,7020
20190426T17-05,9616,47380,250,24557,3853,10,1392,7632
20190426T18-05,9518,47454,250,23444,3850,9,1256,8946
20190426T19-05,9268,46310,286,21520,3849,10,900,10481
20190426T20-05,8777,44314,285,19799,3851,9,354,11241
20190426T21-05,8768,43322,284,17936,3853,10,8,12467
20190426T22-05,8142,41826,281,15037,3853,20,0,14536
20190426T23-05,7502,39286,281,12167,3854,20,0,15451
20190427T00-05,6295,36474,247,10420,3854,19,0,15647
20190427T01-05,5290,33736,247,9694,3855,19,0,14731
20190427T02-05,4989,31805,220,9076,3856,20,0,13650
20190427T03-05,5218,30509,238,9167,3856,27,0,11977
20190427T04-05,6597,29789,237,8467,3856,20,0,10545
20190427T05-05,5711,29568,236,8087,3856,17,0,11538
20190427T06-05,4498,30058,265,7678,3857,21,0,13549
20190427T07-05,4352,31017,215,8654,3857,22,0,13916
20190427T08-05,4407,31920,207,9665,3857,21,84,13558
20190427T09-05,5083,34103,199,10105,3857,21,671,14093
20190427T10-05,6515,36309,199,11094,3857,24,913,14122
20190427T11-05,7314,38202,199,12363,3858,21,1130,13672
20190427T12-05,7559,39764,202,14560,3857,24,1427,12603
20190427T13-05,7834,41162,235,16673,3856,27,1519,11433
20190427T14-05,8494,42461,280,18799,3856,22,1500,9958
20190427T15-05,8913,43912,286,21375,3855,23,1501,8376
20190427T16-05,9048,45296,285,23252,3853,24,1515,7403
20190427T17-05,9041,46536,250,24264,3852,26,1428,7464
20190427T18-05,9095,47065,250,25082,3851,22,1356,7380
20190427T19-05,8810,46210,250,22795,3852,22,1061,9511
20190427T20-05,8814,44357,249,21447,3853,18,406,9809
20190427T21-05,8553,43488,222,19793,3853,18,8,11489
20190427T22-05,7337,42004,204,17794,3853,25,0,13211
20190427T23-05,7714,39669,238,15783,3853,22,0,12772
20190428T00-05,7642,36942,240,14081,3854,19,0,11491
20190428T01-05,6265,34422,239,12159,3860,19,0,12053
20190428T02-05,4918,32579,239,11014,3854,20,0,12794
20190428T03-05,4536,31228,268,10538,3854,18,0,12252
20190428T04-05,4346,30354,250,9854,3855,19,0,12447
20190428T05-05,4097,29894,251,10122,3855,20,0,12026
20190428T06-05,4560,29767,251,11584,3856,22,0,10019
20190428T07-05,5793,30104,249,12644,3856,19,0,8283
20190428T08-05,5507,30685,249,12587,3856,23,78,8525
20190428T09-05,6463,32579,284,13993,3856,20,649,7587
20190428T10-05,6468,35020,284,14462,3856,19,1213,8946
20190428T11-05,6577,37113,285,15066,3855,21,1420,10248
20190428T12-05,6827,39308,286,15757,3855,20,1485,11586
20190428T13-05,7241,41383,286,16640,3854,21,1482,12287
20190428T14-05,7836,43424,285,16988,3852,22,1461,13210
20190428T15-05,8302,45221,286,17208,3851,19,1269,14448
20190428T16-05,8719,46749,284,17221,3850,20,917,15816
20190428T17-05,8922,47739,222,17274,3850,24,813,16710
20190428T18-05,9018,48053,203,17366,3849,20,651,17073
20190428T19-05,8662,47433,204,16563,3850,22,415,17461
20190428T20-05,8569,45870,204,16177,3851,23,184,17104
20190428T21-05,8664,45161,231,16046,3851,18,4,16797
20190428T22-05,8844,43760,284,14217,3851,19,0,16986
20190428T23-05,8303,40873,284,11510,3851,18,0,17232
20190429T00-05,6346,37457,285,10265,3852,18,0,17011
20190429T01-05,4851,34635,285,9522,3852,20,0,16283
20190429T02-05,4534,32901,285,8981,3853,19,0,15384
20190429T03-05,4383,31841,285,8650,3853,20,0,14904
20190429T04-05,4330,31457,249,8390,3854,20,0,14776
20190429T05-05,4337,31931,249,8723,3854,25,0,14755
20190429T06-05,4593,33717,248,10856,3854,19,0,14143
20190429T07-05,6220,37011,247,13116,3854,23,0,13632
20190429T08-05,7309,38186,248,13642,3855,22,71,13199
20190429T09-05,7806,39123,283,14089,3854,20,637,12680
20190429T10-05,7848,40529,283,14964,3855,19,1152,12708
20190429T11-05,8821,42175,284,16884,3854,22,1243,11428
20190429T12-05,9427,43667,284,19036,3854,18,1283,10158
20190429T13-05,9633,44985,287,21439,3853,22,1297,8706
20190429T14-05,9407,46519,284,23333,3853,20,1234,8376
20190429T15-05,9758,47784,250,23570,3852,19,1196,9143
20190429T16-05,9861,48636,244,24410,3852,20,823,9387
20190429T17-05,9990,49427,245,24782,3852,18,577,9849
20190429T18-05,10163,49465,246,24745,3852,19,513,9775
20190429T19-05,10186,48595,178,23886,3852,20,411,9657
20190429T20-05,10332,47430,159,23437,3852,13,165,9679
20190429T21-05,10304,47637,193,24648,3852,7,8,8897
20190429T22-05,10367,46080,194,23604,3852,10,0,8347
20190429T23-05,10489,43101,196,21380,3852,12,0,7593
20190430T00-05,10186,39655,195,18944,3854,7,0,6837
20190430T01-05,9833,37175,195,16956,3853,10,0,6720
20190430T02-05,9422,35575,195,15436,3853,9,0,7024
20190430T03-05,9241,34609,160,14378,3853,11,0,7260
20190430T04-05,9091,34179,160,13803,3853,10,0,7571
20190430T05-05,8928,34536,160,13591,3853,12,0,8270
20190430T06-05,9256,36323,160,15011,3853,13,0,8134
20190430T07-05,9555,39521,231,17781,3853,11,0,8143
20190430T08-05,9671,40794,287,18668,3853,4,20,8043
20190430T09-05,9766,41486,284,18437,3853,7,204,8663
20190430T10-05,9756,42584,285,18650,3853,9,487,9159
20190430T11-05,9768,43970,284,19707,3853,4,797,9397
20190430T12-05,9801,45292,284,20206,3852,3,1002,9834
20190430T13-05,9422,46525,286,20647,3851,5,1148,11181
20190430T14-05,9905,47976,251,22036,3849,9,1076,10993
20190430T15-05,10095,48521,251,22561,3850,6,846,10777
20190430T16-05,10186,48609,222,23345,3851,4,813,10114
20190430T17-05,10174,48691,204,22635,3851,8,1122,10448
20190430T18-05,10115,48109,203,22248,3852,3,1198,10241
20190430T19-05,9967,47187,195,21069,3852,7,1043,10831
20190430T20-05,10053,46715,196,21202,3851,8,425,10895
20190430T21-05,10012,47016,196,22822,3852,13,11,10092
20190430T22-05,9683,45822,195,22021,3851,21,0,9934
20190430T23-05,9511,43099,196,19174,3852,23,0,10466
20190501T00-05,9392,40019,194,16073,3854,22,0,10784
20190501T01-05,8501,37586,159,14371,3854,19,0,11137
20190501T02-05,7663,35968,160,13942,3854,20,0,10763
20190501T03-05,7067,34879,160,13620,3853,20,0,10583
20190501T04-05,7206,34376,160,13753,3851,18,0,9784
20190501T05-05,7577,34657,160,14348,3851,21,0,9090
20190501T06-05,8095,36231,195,15870,3851,22,0,8610
20190501T07-05,9454,39266,267,18071,3851,23,0,7936
20190501T08-05,10037,40334,285,19381,3851,17,83,6749
20190501T09-05,10123,41110,286,20047,3851,18,595,6001
20190501T10-05,10030,42603,286,20837,3851,20,1073,6355
20190501T11-05,9385,44444,285,22310,3851,18,1321,6973
20190501T12-05,9372,46012,251,23637,3851,18,1372,6859
20190501T13-05,9451,47275,251,25146,3850,22,1375,6508
20190501T14-05,9390,48517,250,26293,3851,20,1350,6690
20190501T15-05,9510,49366,250,26398,3850,18,1271,7387
20190501T16-05,9600,49541,222,26026,3851,16,1261,7883
20190501T17-05,9485,49321,240,25059,3851,19,1304,8812
20190501T18-05,9344,48838,240,24177,3851,24,1131,10073
20190501T19-05,9239,48180,197,23557,3851,13,563,10819
20190501T20-05,9174,47564,197,23604,3850,17,259,10579
20190501T21-05,9058,47262,195,22876,3851,12,8,11284
20190501T22-05,8894,45640,194,20846,3853,12,0,11858
20190501T23-05,7387,42536,159,18444,3853,10,0,12632
20190502T00-05,5979,39166,160,16335,3853,13,0,12755
20190502T01-05,5274,36418,231,14159,3853,15,0,12742
20190502T02-05,4186,34818,251,12228,3853,16,0,14301
20190502T03-05,3837,33772,250,11229,3853,17,0,14439
20190502T04-05,3835,33058,285,11083,3853,17,0,13826
20190502T05-05,3970,33126,285,11881,3853,17,0,13027
20190502T06-05,4686,34610,285,13923,3853,18,0,11793
20190502T07-05,6436,37499,283,15492,3854,19,0,11515
20190502T08-05,7634,38449,280,16883,3854,17,76,9835
20190502T09-05,7570,38605,278,17815,3854,15,580,8727
20190502T10-05,6312,39664,242,18323,3853,9,982,10280
20190502T11-05,6838,41039,183,19572,3853,10,1058,9879
20190502T12-05,8425,42563,164,20960,3853,8,983,8449
20190502T13-05,8707,44044,165,23459,3852,8,963,7127
20190502T14-05,8832,45408,190,24852,3852,8,1044,6880
20190502T15-05,8725,46380,239,25878,3852,7,1108,6777
20190502T16-05,8776,46770,239,25175,3852,8,1098,7855
20190502T17-05,8679,46673,240,25761,3852,11,777,7459
20190502T18-05,8709,45745,273,25817,3852,6,604,6594
20190502T19-05,8522,44308,277,25270,3852,7,370,6132
20190502T20-05,8535,43366,275,25118,3852,7,157,5604
20190502T21-05,8702,43101,214,25124,3851,8,7,5318
20190502T22-05,8657,41703,200,23234,3852,5,0,5886
20190502T23-05,8420,38868,201,21166,3852,13,0,5344
20190503T00-05,7164,35825,232,18934,3852,16,0,5760
20190503T01-05,5781,33405,247,17073,3853,14,0,6570
20190503T02-05,4974,32051,245,16313,3859,15,0,6780
20190503T03-05,4707,31226,248,15816,3859,15,0,6694
20190503T04-05,4504,30910,278,15495,3853,15,0,6883
20190503T05-05,4657,31295,267,16192,3853,14,0,6416
20190503T06-05,5093,33068,233,17352,3852,15,0,6685
20190503T07-05,6578,36013,195,19453,3853,20,0,6121
20190503T08-05,8261,37353,193,20642,3852,15,18,4614
20190503T09-05,9005,38010,194,21688,3853,17,108,3285
20190503T10-05,8603,38840,207,23639,3853,17,242,2481
20190503T11-05,8802,39691,244,22856,3854,17,527,3487
20190503T12-05,9200,40589,243,21949,3855,16,777,4757
20190503T13-05,8870,41365,242,22747,3855,16,879,4955
20190503T14-05,8777,42408,242,23839,3855,9,982,4837
20190503T15-05,8597,43022,216,24702,3854,8,847,4954
20190503T16-05,8492,43410,162,25200,3854,8,967,4931
20190503T17-05,8404,43728,192,25009,3853,9,952,5447
20190503T18-05,8255,43302,250,25179,3852,12,723,5158
20190503T19-05,8225,42316,249,25106,3853,9,303,4989
20190503T20-05,8040,41485,248,22998,3852,7,311,6447
20190503T21-05,8159,41509,246,22971,3853,5,16,6650
20190503T22-05,7989,40449,245,22576,3852,6,0,6198
20190503T23-05,7167,38493,243,21107,3852,5,0,6538
20190504T00-05,7000,35928,243,20301,3852,4,0,4999
20190504T01-05,7227,33707,222,18040,3852,4,0,4768
20190504T02-05,6908,32080,250,17041,3854,6,0,4515
20190504T03-05,6700,30660,249,16727,3854,4,0,3604
20190504T04-05,6455,29629,192,16438,3854,3,0,3099
20190504T05-05,6460,29390,168,16686,3854,5,0,2623
20190504T06-05,6957,29849,156,17396,3854,3,0,1888
20190504T07-05,7540,30726,154,17711,3855,6,0,1799
20190504T08-05,7946,31549,154,17853,3854,16,42,1915
20190504T09-05,8508,33622,155,19350,3855,20,344,1549
20190504T10-05,8825,35785,156,21128,3855,19,665,1394
20190504T11-05,8966,37678,156,22904,3855,19,927,1090
20190504T12-05,9043,39506,159,24320,3854,20,1076,832
20190504T13-05,9341,41030,196,25207,3854,21,1191,813
20190504T14-05,9320,42466,196,26515,3854,22,1219,969
20190504T15-05,9391,43936,195,27516,3854,17,1227,1190
20190504T16-05,9305,45193,195,27982,3854,19,1350,1839
20190504T17-05,9276,45959,165,28401,3853,21,951,2530
20190504T18-05,8988,46175,150,28280,3854,20,685,3418
20190504T19-05,8808,45315,151,27063,3854,22,677,4258
20190504T20-05,8941,43572,151,24959,3854,21,379,4899
20190504T21-05,9082,42734,179,24278,3854,21,17,5287
20190504T22-05,9056,41260,196,21755,3854,20,0,6520
20190504T23-05,8779,39020,158,19072,3854,19,0,7323
20190505T00-05,8000,36306,155,17188,3854,19,0,7082
20190505T01-05,7068,33946,152,14348,3862,23,0,8810
20190505T02-05,6451,32019,114,13434,3855,23,0,8349
20190505T03-05,6345,30725,114,13484,3855,22,0,7148
20190505T04-05,6080,29825,114,13187,3854,19,0,6596
20190505T05-05,5835,29353,114,13064,3855,20,0,6425
20190505T06-05,5404,29427,114,13199,3855,23,0,6783
20190505T07-05,5219,29794,157,13099,3855,20,0,7393
20190505T08-05,5538,30418,158,13896,3855,22,71,6732
20190505T09-05,7096,32649,159,15499,3855,19,467,5634
20190505T10-05,7478,35278,159,17244,3854,21,788,5858
20190505T11-05,7987,37853,158,17789,3854,19,1146,6983
20190505T12-05,8372,40426,159,18724,3852,23,1389,7900
20190505T13-05,9282,42660,196,20005,3849,20,1296,8001
20190505T14-05,9500,44803,277,22325,3847,22,934,7883
20190505T15-05,9804,46683,320,22840,3844,23,854,8857
20190505T16-05,10077,48233,319,23668,3841,21,400,9719
20190505T17-05,9997,49320,319,23902,3840,19,361,10554
20190505T18-05,9942,49743,304,23797,3838,13,243,11474
20190505T19-05,9819,48888,281,22377,3837,12,115,12333
20190505T20-05,9747,47407,279,21700,3838,9,31,11785
20190505T21-05,9412,46516,279,20873,3839,8,3,12075
20190505T22-05,8918,45025,314,18875,3840,7,0,13057
20190505T23-05,8906,41757,317,17281,3840,7,0,11663
20190506T00-05,8252,37927,315,14743,3841,9,0,10945
20190506T01-05,7105,34958,314,12543,3842,8,0,11196
20190506T02-05,6037,33000,313,11850,3842,18,0,10936
20190506T03-05,5904,31952,315,12352,3843,11,0,9641
20190506T04-05,5668,31501,311,11873,3843,4,0,9778
20190506T05-05,5382,31825,312,11889,3844,7,0,10305
20190506T06-05,6025,33629,313,13294,3844,9,0,10141
20190506T07-05,7303,36610,312,15224,3844,8,0,9935
20190506T08-05,8206,37825,312,16491,3845,7,48,8953
20190506T09-05,8782,38805,312,17461,3845,7,496,7853
20190506T10-05,9060,40449,312,18907,3844,9,1227,7321
20190506T11-05,9292,42252,311,21012,3844,7,1392,6477
20190506T12-05,9267,43780,311,22330,3844,9,1404,6453
20190506T13-05,9218,45078,311,22558,3843,5,1392,7839
20190506T14-05,9088,46598,314,23719,3843,7,1391,8372
20190506T15-05,8956,47814,315,23344,3842,5,1390,9852
20190506T16-05,8885,48643,315,23223,3842,6,1379,10654
20190506T17-05,8973,49084,273,22997,3842,5,816,11683
20190506T18-05,9052,48875,272,22404,3843,7,464,12563
20190506T19-05,9169,48051,271,21470,3844,5,305,12985
20190506T20-05,9105,47057,272,20834,3844,7,120,12980
20190506T21-05,9384,47120,271,21286,3845,6,2,12477
20190506T22-05,9267,45782,270,19227,3845,6,0,13181
20190506T23-05,8179,42560,270,16230,3845,7,0,13933
20190507T00-05,6746,38898,270,13446,3845,5,0,14457
20190507T01-05,5903,36112,271,11710,3845,5,0,14276
20190507T02-05,5847,34235,271,11165,3843,6,0,13033
20190507T03-05,5824,33162,271,11410,3843,6,0,12089
20190507T04-05,5907,32615,270,11937,3838,6,0,10898
20190507T05-05,6158,33019,244,12755,3833,10,0,10345
20190507T06-05,6873,34776,227,14065,3833,9,0,10095
20190507T07-05,8576,37853,227,16639,3833,10,0,8830
20190507T08-05,9089,38986,227,18240,3833,9,27,7404
20190507T09-05,8938,39948,227,20245,3833,4,264,6442
20190507T10-05,8986,41559,227,20828,3833,7,723,7357
20190507T11-05,8929,43299,227,21084,3833,7,1190,8388
20190507T12-05,8889,44893,228,21164,3831,7,1219,9766
20190507T13-05,8988,46076,226,20795,3831,5,1191,10933
20190507T14-05,9188,47406,229,21221,3831,10,1142,11818
20190507T15-05,9411,48604,272,22442,3831,8,748,12119
20190507T16-05,9437,49400,300,23036,3836,16,759,12122
20190507T17-05,9392,50022,319,23097,3840,22,490,12767
20190507T18-05,9498,49985,319,22294,3841,18,231,13684
20190507T19-05,9952,48775,320,22262,3842,13,145,12593
20190507T20-05,9847,47059,317,22770,3842,8,88,10482
20190507T21-05,9709,46424,316,21071,3842,6,13,11448
20190507T22-05,9339,44896,316,19025,3842,5,0,12678
20190507T23-05,8289,41763,279,16886,3844,5,0,12702
20190508T00-05,6909,38330,271,14367,3847,9,0,13168
20190508T01-05,6012,35762,227,12737,3847,10,0,13264
20190508T02-05,5738,34189,228,11972,3847,19,0,12553
20190508T03-05,5830,33234,228,11795,3846,9,0,11580
20190508T04-05,5903,32693,227,11400,3846,6,0,11329
20190508T05-05,6062,32747,228,12189,3846,8,0,10414
20190508T06-05,6920,34196,228,13995,3846,9,0,9198
20190508T07-05,8018,37172,271,16134,3846,9,0,8890
20190508T08-05,8844,38458,298,17587,3846,5,90,7644
20190508T09-05,8797,39367,316,18096,3846,5,764,7399
20190508T10-05,8893,40542,316,19243,3846,5,1162,7251
20190508T11-05,9561,41711,316,19920,3846,7,1195,7127
20190508T12-05,10041,42702,313,20294,3845,5,1256,7199
20190508T13-05,10172,43295,300,20865,3845,9,1242,7147
20190508T14-05,10181,43718,287,22448,3844,5,1053,5951
20190508T15-05,10173,43850,288,23338,3844,5,1340,4917
20190508T16-05,10165,44200,288,23950,3843,6,1409,4586
20190508T17-05,10058,44929,321,24053,3843,6,1410,5299
20190508T18-05,10079,45480,333,24089,3842,13,1382,5794
20190508T19-05,10161,45209,316,23722,3843,6,1242,6063
20190508T20-05,10238,44790,316,23053,3843,6,536,6866
20190508T21-05,10151,44966,314,22323,3843,4,14,8379
20190508T22-05,9457,43961,300,20359,3843,3,0,10066
20190508T23-05,8261,41161,328,17762,3843,4,0,10924
20190509T00-05,7590,38147,361,15594,3844,6,0,10794
20190509T01-05,6882,35810,360,13294,3844,5,0,11336
20190509T02-05,6132,34473,360,11634,3844,5,0,12100
20190509T03-05,5903,33581,360,11636,3845,4,0,11331
20190509T04-05,5839,33055,360,11870,3844,5,0,10424
20190509T05-05,6223,33415,361,12685,3845,5,0,9580
20190509T06-05,6802,35165,360,14715,3845,6,0,8863
20190509T07-05,8490,38291,323,17038,3845,7,0,8119
20190509T08-05,9212,39434,302,17808,3845,4,136,7850
20190509T09-05,8418,40236,312,18101,3845,4,783,8561
20190509T10-05,8327,41600,317,19172,3845,4,1034,8742
20190509T11-05,8929,43147,317,20069,3844,7,1241,8791
20190509T12-05,9609,44934,315,20953,3844,12,1185,9259
20190509T13-05,10147,46555,336,22110,3844,12,599,9825
20190509T14-05,10321,48201,332,23194,3843,13,547,10049
20190509T15-05,9865,49196,338,23220,3841,13,1259,10752
20190509T16-05,9419,49139,339,23238,3838,19,1325,11030
20190509T17-05,9018,49060,339,23273,3834,16,1252,11424
20190509T18-05,8764,48016,339,22321,3833,20,1054,11787
20190509T19-05,8367,46306,337,20822,3834,23,948,12179
20190509T20-05,8192,44926,338,21203,3835,23,408,11153
20190509T21-05,8912,44243,337,21010,3836,20,13,10542
20190509T22-05,8967,42289,335,19195,3837,19,0,10447
20190509T23-05,8092,38665,332,16387,3836,22,0,10347
20190510T00-05,6754,35151,336,13965,3837,23,0,10506
20190510T01-05,6456,32597,336,11828,3841,23,0,10633
20190510T02-05,6225,31072,311,11289,3842,23,0,10288
20190510T03-05,5944,30237,309,10217,3843,20,0,10417
20190510T04-05,5731,29840,312,9604,3844,20,0,10547
20190510T05-05,5415,30085,313,9584,3845,21,0,11371
20190510T06-05,5406,31491,340,11132,3845,21,0,11395
20190510T07-05,6168,34307,360,13280,3846,23,0,11155
20190510T08-05,6874,35695,357,14129,3846,21,16,10892
20190510T09-05,7601,36290,355,14986,3847,17,65,9637
20190510T10-05,7366,37130,355,16119,3847,18,172,9607
20190510T11-05,7969,37702,355,17090,3848,12,191,8731
20190510T12-05,9431,37929,357,18106,3847,15,215,6361
20190510T13-05,10229,37839,382,19262,3848,12,336,3924
20190510T14-05,10482,38098,383,19623,3847,13,318,3343
20190510T15-05,10365,38130,382,19317,3848,11,325,3789
20190510T16-05,10159,38142,379,19109,3847,11,343,4297
20190510T17-05,9659,38229,375,19340,3847,12,237,4764
20190510T18-05,9440,38299,374,19678,3847,15,106,4844
20190510T19-05,9843,38046,372,19587,3847,9,35,4359
20190510T20-05,9827,37637,347,19753,3847,11,13,3888
20190510T21-05,9883,38011,347,20639,3847,11,1,3217
20190510T22-05,9516,37394,347,20796,3847,11,0,2764
20190510T23-05,9276,35748,347,20150,3848,13,0,2125
20190511T00-05,9172,33763,346,19003,3848,14,0,1411
20190511T01-05,8962,31910,346,17431,3847,15,0,1355
20190511T02-05,8674,30576,347,16805,3848,13,0,915
20190511T03-05,8351,29685,347,15895,3847,9,0,1289
20190511T04-05,7883,29261,346,15382,3848,14,0,1843
20190511T05-05,7420,29221,346,15391,3848,13,0,2314
20190511T06-05,7242,29632,345,15288,3848,13,0,2905
20190511T07-05,7917,30704,345,16291,3849,17,0,2387
20190511T08-05,8620,31859,345,16977,3848,22,65,2212
20190511T09-05,9461,33426,345,17617,3848,22,257,2178
20190511T10-05,9905,35032,346,17973,3848,22,426,2467
20190511T11-05,10196,36128,346,18997,3848,21,519,2353
20190511T12-05,10408,36627,349,19338,3849,20,671,1881
20190511T13-05,10433,36618,378,19636,3848,20,940,1345
20190511T14-05,9927,36262,382,19784,3849,18,1312,1174
20190511T15-05,9456,35803,384,19801,3849,20,1380,1133
20190511T16-05,9132,35501,383,19852,3849,21,1317,1047
20190511T17-05,9070,35528,383,20081,3850,20,1277,931
20190511T18-05,9086,35573,386,20278,3849,22,1286,767
20190511T19-05,9222,35533,384,20380,3850,22,1123,610
20190511T20-05,9754,35530,357,20572,3850,21,524,585
20190511T21-05,10113,36250,356,21377,3850,21,23,634
20190511T22-05,9739,35985,356,20772,3850,20,0,1216
20190511T23-05,9411,34713,356,19357,3850,22,0,1708
20190512T00-05,8957,32971,356,17797,3851,22,0,1981
20190512T01-05,8508,31192,356,16296,3851,22,0,2158
20190512T02-05,8019,29874,356,15406,3852,20,0,2171
20190512T03-05,7585,29010,356,14810,3852,20,0,2267
20190512T04-05,7462,28522,355,14535,3853,20,0,2249
20190512T05-05,6970,28351,355,14217,3853,18,0,2889
20190512T06-05,6393,28532,355,14563,3853,21,0,3313
20190512T07-05,6281,28956,355,14989,3853,19,0,3460
20190512T08-05,6574,29609,356,15516,3854,19,131,3136
20190512T09-05,7732,31269,355,16846,3854,21,746,1752
20190512T10-05,8299,33096,354,18815,3854,20,827,962
20190512T11-05,8578,34248,353,19941,3853,20,848,657
20190512T12-05,8972,35260,353,20478,3853,21,1125,345
20190512T13-05,9208,35962,375,20857,3853,22,1268,276
20190512T14-05,9084,36800,369,21745,3852,24,1243,385
20190512T15-05,9027,37905,369,23055,3843,22,1046,446
20190512T16-05,9131,39176,369,24475,3849,23,743,405
20190512T17-05,9261,40357,367,25599,3851,20,621,394
20190512T18-05,9553,41138,369,25939,3851,25,569,504
20190512T19-05,9404,41240,369,26163,3850,21,483,628
20190512T20-05,9232,40727,349,26010,3850,22,168,932
20190512T21-05,9424,40395,352,25108,3850,20,15,1548
20190512T22-05,9389,39656,356,23098,3849,22,0,2933
20190512T23-05,9246,37375,356,19441,3850,21,0,4460
20190513T00-05,7973,34200,356,16273,3849,23,0,5726
20190513T01-05,6413,31671,355,14030,3850,15,0,7009
20190513T02-05,5330,30110,356,13130,3850,16,0,7391
20190513T03-05,5024,29209,356,12844,3850,16,0,7069
20190513T04-05,5068,28849,356,12582,3851,15,0,6927
20190513T05-05,5201,29218,356,13605,3851,9,0,6147
20190513T06-05,5483,30889,356,14461,3851,11,0,6680
20190513T07-05,6110,33731,357,16235,3852,13,0,7120
20190513T08-05,6893,35023,357,17103,3852,13,72,7016
20190513T09-05,8276,35968,356,18765,3852,13,372,4714
20190513T10-05,9096,37511,356,20411,3853,14,777,3301
20190513T11-05,9508,39156,357,21744,3851,12,983,2827
20190513T12-05,9541,40588,358,23850,3851,13,880,2185
20190513T13-05,9694,42074,383,25076,3850,11,915,2045
20190513T14-05,10018,43639,381,26412,3850,11,694,2166
20190513T15-05,10059,45049,383,27166,3848,13,645,2735
20190513T16-05,10012,46510,383,27947,3846,12,508,3608
20190513T17-05,10179,47838,382,27826,3844,6,402,4683
20190513T18-05,10308,48299,383,27168,3844,7,490,5684
20190513T19-05,10167,47640,382,25466,3844,7,493,7064
20190513T20-05,10107,46216,357,23823,3844,7,237,7804
20190513T21-05,9999,45527,357,23437,3845,6,18,7916
20190513T22-05,9690,43825,357,22113,3845,7,0,7917
20190513T23-05,8271,40282,357,19614,3846,6,0,8173
20190514T00-05,7746,36524,356,17745,3846,6,0,6791
20190514T01-05,7566,33704,357,15889,3846,14,0,5891
20190514T02-05,7349,31940,357,14861,3846,14,0,5330
20190514T03-05,6586,30859,357,14387,3847,15,0,5416
20190514T04-05,6300,30393,357,14221,3847,16,0,5313
20190514T05-05,6768,30596,357,14880,3838,13,0,4459
20190514T06-05,7373,32093,357,16140,3824,16,0,4302
20190514T07-05,8932,34843,357,17886,3826,16,0,3836
20190514T08-05,9910,36249,356,18719,3826,15,198,3242
20190514T09-05,10258,37508,356,20050,3826,17,1012,2147
20190514T10-05,10368,39287,357,21820,3826,19,1413,1879
20190514T11-05,10436,41388,357,23635,3826,19,1472,1979
20190514T12-05,10570,43528,344,25694,3825,17,1471,1775
20190514T13-05,10970,45320,382,27091,3823,20,1452,1622
20190514T14-05,11048,46896,383,28484,3822,18,1451,1715
20190514T15-05,10929,48370,383,29936,3820,19,1447,1732
20190514T16-05,10953,49546,382,30878,3819,17,1483,1735
20190514T17-05,10952,50324,334,31417,3819,18,1480,2002
20190514T18-05,11067,50508,332,31047,3819,16,1407,2530
20190514T19-05,11558,49602,293,29419,3819,16,1285,3188
20190514T20-05,11618,48096,259,28011,3820,16,599,3780
20190514T21-05,11304,47147,247,26666,3833,16,34,5054
20190514T22-05,11106,45493,246,23292,3831,19,0,7117
20190514T23-05,10427,41735,248,19495,3752,16,0,8041
20190515T00-05,8965,37772,212,16689,3752,17,0,8216
20190515T01-05,8249,34747,200,14690,3752,19,0,7886
20190515T02-05,6928,32782,197,13584,3755,17,0,8332
20190515T03-05,6018,31656,197,12793,3808,15,0,8734
20190515T04-05,5625,31009,196,12295,3825,16,0,8858
20190515T05-05,5695,31128,197,13152,3839,15,0,8020
20190515T06-05,6655,32639,198,14551,3839,17,0,7225
20190515T07-05,7822,35251,198,16527,3840,16,0,6810
20190515T08-05,8756,36630,244,17454,3839,15,174,6165
20190515T09-05,10217,38078,242,19157,3840,14,784,3958
20190515T10-05,11221,40320,243,21394,3839,16,1022,3161
20190515T11-05,11807,42583,271,23264,3839,16,1177,2557
20190515T12-05,12018,44927,288,25972,3838,16,1414,1729
20190515T13-05,12102,47067,312,27765,3838,16,1448,1833
20190515T14-05,12113,49200,312,29287,3836,17,1442,2310
20190515T15-05,12155,51012,311,30674,3835,15,1502,2592
20190515T16-05,12104,52488,269,31737,3833,18,1467,3018
20190515T17-05,12123,53651,244,32251,3832,17,1506,3643
20190515T18-05,12160,53841,269,31924,3832,16,1479,4215
20190515T19-05,12133,52640,298,30591,3832,18,1088,4825
20190515T20-05,11837,50578,288,28329,3840,13,448,6142
20190515T21-05,11756,49132,286,26061,3839,14,27,7278
20190515T22-05,11455,47304,285,22343,3842,13,0,9294
20190515T23-05,10440,43486,285,18200,3843,16,0,10609
20190516T00-05,8617,39353,284,15085,3848,16,0,11409
20190516T01-05,7441,36139,282,12399,3851,13,0,12024
20190516T02-05,6312,33978,281,11455,3847,14,0,11887
20190516T03-05,5708,32600,253,11315,3845,14,0,11189
20190516T04-05,5543,31745,241,11209,3842,13,0,10733
20190516T05-05,5583,31817,241,11453,3841,12,0,10470
20190516T06-05,5973,33338,269,12912,3841,12,0,10157
20190516T07-05,7168,36146,288,14796,3841,14,0,9851
20190516T08-05,8328,37482,288,15973,3841,13,82,9064
20190516T09-05,9774,39039,287,16968,3841,15,422,7923
20190516T10-05,10216,41129,288,18543,3839,13,597,7951
20190516T11-05,10677,43616,289,19603,3841,13,1095,8589
20190516T12-05,11259,45965,289,21454,3840,14,1409,8146
20190516T13-05,11726,48305,285,23545,3842,15,1461,7886
